"","County","PM10_mean","PM25_mean","NO2_mean","SO2_mean","O3_mean","CO_mean","TeCA","112TCA","DBCP","TDI","2Clacephen","2NP","PNP","CH3CN","Acetophenone","Acrolein","Acrylic_acid","C3H3N","Sb","Benzidine","Benzyl_Cl","Be","biphenyl","DEHP","Bromoform","Cd","CS2","CCl4","CS","Cl","C6H5Cl","chloroform","Chloroprene","Cr","Cresol","Cumene","CN","DBP","Diesel","DMF","Me2_phthalate","Me2SO4","ECH","Etacrylate","EtCl","EDB","EDC","EGLY","EOx","Glycol_ethers","HCB","HCBD","HCCPD","Hexane","N2H2","HCl","Isophorone","Pb","Mn","Hg","MeOH","MIBK","MMA","MeCl","Mehydrazine","MTBE","nitrobenzene","DMA","otoluidine","PAHPOM","PCP","PH3","P","PCBs","ProCl2","ProO","Quinoline","Se","Cl4C2","Toluene","C2HCl3","VyAc","VyCl","11DCE"
"1977","Union",15.865686287,12.135366465,1001.7745509,279.01172782,7618.3817056,1050.7414513,0.0106215031,0.0000088724961,0.0000036159126,0.0001124313,0.000000065588431,0.000000060868824,0.0000273968,0.0003335752,0.0002676134,0.0390825577,0.0001156115,0.0019772383,0.0000222179,0.00000031573842,0.0000065830686,0.0000200343,0.0003192222,0.540978629,0.00000064525454,0.0000392229,0.0012030624,0.4969235179,0.0006079648,0.0011678359,0.0001327855,0.0651382968,0.0000055149684,0.0003550603,0.003583855,0.001437411,0.0404080596,0.0000579574,0.4515690809,0.0009184616,0.0004587528,0.000000757802,0.0000642247,0.0000148065,0.0019720561,0.0024106179,0.0089441616,0.0945776496,0.0045896714,0.019122736,0.00000075465586,0.00000032372067,0.0000244871,0.1438541574,0.000039968,0.2497570487,0.0000039730918,0.0012587574,0.0009676009,0.0006009292,0.3746668438,0.058829288,0.0001110164,0.8805242954,0.00000085238963,0.0598516017,0.0000013695588,0.00005815,0.0000159421,0.0080736448,0.0000018757272,0.0000133857,0.0000047486415,0.0002145209,0.0040468397,0.0002158862,0.0000084811732,0.0000549122,0.0886090623,1.4821600681,0.0350677427,0.0003822663,0.0047363539,0.0000898476
"1978","Vance",13.50067022,11.667238072,439.62144684,336.1935202,6727.482561,2009.2554565,0.0120797816,0.00000065473837,0.0000045982203,0.0006015772,0.000000025439713,0.0000000391558,0.000014765,0.0000492786,0.0000254793,0.0220763521,0.0000020462757,0.0012953753,0.0000157681,0.0000016564927,0.0000046632581,0.0000212952,0.0000356378,0.5374733108,0.00000014244047,0.000054351,0.0008668853,0.4968247317,0.0001237717,0.0002052314,0.0000821145,0.0667397286,0.0000092914892,0.0000723567,0.0010150616,0.000459569,0.0323055777,0.0002205119,0.2877253169,0.0010187955,0.0000030711239,0.00000035570151,0.00000060947725,0.00000096464443,0.0014603395,0.0032416516,0.0090256572,0.0641936462,0.0021890964,0.0290790671,0.00000073596566,0.000000098749,0.000000079003,0.0790478696,0.0000104292,0.199029668,0.0000045290028,0.0009438469,0.0006596076,0.0005103307,0.2259821748,0.0229996097,0.0000843674,0.8470923402,0.00000026148387,0.0471360906,0.000060994,0.0000408518,0.00000032607072,0.0103272503,0.000001610556,0.000008591,0.0000000026481335,0.0002106517,0.0064353864,0.0001358608,0.000059276,0.0000382932,0.0697710786,0.9274155742,0.0228283639,0.0000657825,0.0065546677,0.0000592403
"1979","Wake",19.941235368,12.899035099,461.51032706,324.23628439,8765.2300355,2826.6464783,0.0216932628,0.0000012204838,0.0000050707235,0.0000573407,0.000000052643028,0.00000007231781,0.000086613,0.0003733802,0.0000460117,0.0662788347,0.0000124875,0.0014976622,0.0000508387,0.000001146345,0.0000079682431,0.0000253603,0.000122969,0.5388566739,0.00000031219409,0.0000357038,0.0011286323,0.4969555464,0.0000722,0.0003485794,0.0001336917,0.1258408323,0.0000060647897,0.0006588708,0.0027606091,0.0013523245,0.0626371512,0.0001893042,0.7323752261,0.0028191985,0.0000363367,0.00000068559707,0.0000011319849,0.0000221746,0.0046239069,0.008468718,0.0149500301,0.3479335822,0.002899101,0.0535965682,0.00000034074988,0.00000019007966,0.0000001473481,0.2995604476,0.0000088249958,0.2333541818,0.00000090660715,0.0012345932,0.0008016318,0.0005188653,0.9333296528,0.1309999419,0.0007221508,0.8722172531,0.00000066013396,0.116353317,0.0007135361,0.0000714307,0.00000032594221,0.0095255452,0.00000025582607,0.00001726,0.0000022184383,0.000167516,0.009004682,0.0002775242,0.0000487877,0.0000781213,0.1152738777,2.7026408628,0.0389931337,0.0003369887,0.0185123972,0.0001107559
"1980","Warren",12.253946191,11.482359557,366.89994916,357.30769005,6510.1570665,1997.3151043,0.0019149475,0.0000020264284,0.0000046370213,0.0000705344,0.000000014329004,0.00000001122,0.0000029636373,0.0000143399,0.0000062795983,0.0138604022,0.000000758717,0.0011053675,0.00000079124622,0.0000012604777,0.0000082991183,0.0000179216,0.0000112043,0.5373925014,0.00000009864014,0.0000322085,0.0002473623,0.4967218764,0.0001126294,0.0001318628,0.0000337328,0.0539287325,0.0000027915722,0.0000686444,0.0006572051,0.0001712864,0.0113954193,0.0000323843,0.2098481294,0.0001593867,0.00000088601115,0.00000012009423,0.00000017579101,0.00000022672925,0.0003399971,0.0003253658,0.002818768,0.0201428183,0.0017870789,0.013767249,0.0000003075,0.00000002872,0.0000000229775,0.0295234276,0.0000157744,0.0657505993,0.0001077057,0.0004352891,0.0006602492,0.0005030765,0.0713350145,0.0305212378,0.0001284385,0.8397233934,0.00000023804965,0.0140562262,0.0000135497,0.0000107858,0.000000075466354,0.0042865843,0.00000071832367,0.0000134064,0.0000075567415,0.0001636071,0.0033157524,0.0000434332,0.0000672436,0.0000154506,0.0269841575,0.2565878417,0.0185046238,0.000025813,0.000032729,0.0000165321
"1981","Washington",8.273527612,9.7219570346,202.48779986,455.26008467,5410.9516578,1741.00288,0.001853515,0.0016792312,0.0000037322799,0.0001028101,0.000000018232497,0.000000005863667,0.0000027034284,0.0000073975556,0.0004461713,0.0096206358,0.00000020432222,0.0008130102,0.0000248265,0.00000042322562,0.0000102352,0.0000194654,0.0002012791,0.537639517,0.0000418901,0.0000531386,0.0001939735,0.5216395477,0.0000014141576,0.0069393008,0.0000721296,0.0693227087,0.00000066072222,0.0000871234,0.0002749608,0.0008634673,0.0056850251,0.0000252921,0.1330443407,0.0001217156,0.000274348,0.00000047598886,0.000000092558333,0.000000076562222,0.0002162427,0.0001889203,0.0028266934,0.0157676721,0.0010403938,0.0148612477,0.00000014732222,0.000000018544081,0.000000011966667,0.0354242049,0.0014429057,0.4584646846,0.0000020104856,0.0005679553,0.0005591958,0.0005570754,0.1943984288,0.0222697844,0.0005283424,0.838744304,0.000000018030451,0.0097411429,0.00000013195,0.0000061987533,0.00000005908249,0.0022671543,0.00000032735717,0.000006768303,0.0000052859464,0.0001432682,0.0028686225,0.000021193,0.0001141859,0.0000114098,0.0266232515,0.2123071968,0.0130221471,0.000006686492,0.0000189751,0.00001539
"1982","Watauga",12.537522616,11.999971732,887.28335666,343.44007866,6917.4543572,1323.3649011,0.0109674555,0.00000024706357,0.0000020539021,0.000291808,0.000000000015438,0.0000000334838,0.0000313039,0.0000420172,0.0000151044,0.0184351668,0.00000070523349,0.0023353834,0.000001491648,0.00000017430674,0.0000011186076,0.0000212021,0.0000499434,0.5376289175,0.0000000001297985,0.0000705646,0.0005087672,0.4968034176,0.0000037920462,0.000266461,0.0000725523,0.0616419399,0.0000066278533,0.0002609491,0.0011181661,0.0005451639,0.0291180374,0.000035254,0.3281360747,0.0007879861,0.0000026173035,0.0000001526089,0.00000052191,0.0000010414261,0.0012181346,0.0026953521,0.0084134848,0.024709689,0.0033958365,0.0375875281,0.0000007062799,0.00000010034507,0.000000081564963,0.0802146771,0.0000071212019,0.1860303437,0.0000015274531,0.001091325,0.020009621,0.0005237291,0.1420576498,0.0353592096,0.0000450137,0.8455513041,0.000000043053405,0.0238220589,0.00000076049242,0.0000361465,0.0000001181455,0.0182356042,0.0000015704331,0.0000158051,0,0.0002069244,0.0041898908,0.0001174432,0.000010452,0.0000491924,0.0504863773,0.9272768935,0.0343538005,0.0000485753,0.0050271094,0.0000509963
"1983","Wayne",18.751189808,13.52874756,338.39236803,285.60655684,7776.5583294,1674.5273833,0.0137804439,0.00000081443689,0.0000055872476,0.0003491814,0.000000094779568,0.000000082713524,0.0000483486,0.0001002648,0.0008045221,0.0306368687,0.0000013097177,0.0011519303,0.0000220647,0.00000076039952,0.0000025684772,0.0000347864,0.0000630693,0.5377575719,0.00000060592024,0.000038623,0.0036743694,0.4970138812,0.0000518917,0.0003697241,0.0001610863,0.0601429249,0.0000078989714,0.000069489,0.0012496413,0.0013493127,0.0396367994,0.0000331143,0.2900821384,0.0013928952,0.0000197154,0.00000099385638,0.0000013156211,0.0000322762,0.0020637294,0.0040876346,0.0102766462,0.0744194455,0.0021758101,0.0122863991,0.00000088395714,0.00000031651785,0.00000016691191,0.1308902602,0.0000192245,0.7098778503,0.0000042109101,0.0007233725,0.0012010115,0.0005136883,0.3112985124,0.0823674752,0.0001436695,0.8528314619,0.0000078528217,0.0703971505,0.0000018611905,0.0000861994,0.00000069493366,0.0067043484,0.000001649445,0.0000095865828,0.0052686525,0.0002147992,0.0064506618,0.0002508482,0.0000600054,0.0000777291,0.0657235137,1.2648237886,0.0219856679,0.0001088911,0.0086240725,0.0001208808
"1984","Wilkes",13.915342857,12.253123542,890.38080715,276.58928703,6935.7652761,1399.5987035,0.0086693528,0.000012119,0.0000025037122,0.0000654291,0.0000000018790395,0.000000045637583,0.0000180147,0.0000547895,0.0000090495727,0.0217786586,0.0000015348252,0.0021066001,0.0000255799,0.00000031133927,0.0000019227495,0.0000212055,0.0000444446,0.5377143154,0.000000009436522,0.0000372515,0.0007067611,0.4968667935,0.0000016355514,0.000777884,0.0000986492,0.0554315929,0.0000067742456,0.0000717329,0.0013921582,0.000371589,0.0329210956,0.000117042,0.2545081667,0.0007423604,0.0000022369321,0.00000022361057,0.00000073505551,0.0000116839,0.0011987542,0.0014371747,0.0071431908,0.0143402362,0.003499571,0.0331166379,0.0000009261214,0.00000011793575,0.000000094584799,0.0618142509,0.0000113656,0.0736826503,0.00000012514996,0.000584777,0.0011351029,0.0005145327,0.2515880875,0.0453846246,0.0000448239,0.8493148611,0.0000142836,0.0286180687,0.0000010519805,0.0000471737,0.00000016258858,0.0126459175,0.0000019303591,0.0000115781,0,0.0002296918,0.0035919193,0.0001688594,0.0000135286,0.0000501707,0.0510259005,0.8415743761,0.0328400284,0.0003414643,0.0021947976,0.0000670055
"1985","Wilson",15.703471199,11.495845747,354.89720155,314.98963087,7453.8647084,1957.7167778,0.0145917835,0.00000058739568,0.0000114676,0.0000555016,0.0000001757581,0.000000051986667,0.0000274138,0.0001123834,0.0001978426,0.0298468507,0.0000010198635,0.0011637884,0.0000013260181,0.00000090142093,0.00001058,0.0000398006,0.0000496993,0.5395225125,0.0000030974776,0.0002346618,0.0012809874,0.4969800674,0.0003321464,0.0001486677,0.0001048154,0.0616280079,0.0000049940741,0.0000630435,0.0016396131,0.000705544,0.0417439656,0.0000825504,0.350056692,0.0013988999,0.0001622013,0.00000065152795,0.0000140794,0.0000069612493,0.0021940197,0.0045445161,0.0105640461,0.249897335,0.0020160303,0.0116470926,0.00000070919648,0.0000028943181,0.00000010573778,0.0862302107,0.0000300664,0.1367960867,0.0001072192,0.0006539212,0.0012840161,0.0005175062,0.8270782879,0.144673561,0.0004473387,0.8804078796,0.0000039945604,0.0383965837,0.0000056003483,0.0000517914,0.000010348,0.0061552517,0.0000016051061,0.0001459462,0.000000015998256,0.0002109513,0.0070953022,0.0002107443,0.0000690093,0.0000707703,0.0764463786,1.3224449423,0.0349296039,0.0000866336,0.0096003431,0.0000815777
"1986","Yadkin",16.020242286,12.227304596,1124.9698806,279.69757589,6670.4966363,1491.9558503,0.0050590774,0.0000061428642,0.0000030127786,0.0001777455,0.000000090191044,0.000000021648571,0.0000101673,0.0000311426,0.0000054302902,0.0327875248,0.0000174596,0.0018953841,0.0001702772,0.00000047491388,0.0000057975891,0.0000207862,0.0001022683,0.5377724936,0.00000038440196,0.0000327647,0.0003517959,0.4967766836,0.0000017792709,0.0028429363,0.0000547758,0.0543200661,0.0000029807238,0.0000794904,0.0014980796,0.0003187024,0.0205848166,0.0000381272,0.3032521409,0.0003123484,0.0000046668504,0.0000011598103,0.0000010287192,0.00000068669606,0.0007477422,0.0004029604,0.0050826734,0.0144380858,0.0030824037,0.0227053402,0.00000055833861,0.000000055694286,0.000000044558571,0.0603058359,0.0000131061,0.1030476701,0.0000012435184,0.0004941585,0.0010995365,0.0005122318,0.1385133036,0.0254232036,0.0000160159,0.857206359,0.0000009175436,0.0239749987,0.0000010560247,0.0000202803,0.000000040836667,0.0115503054,0.0000011598804,0.0000034929031,0.000000046253823,0.0001875046,0.0025593346,0.0005554224,0.000017109,0.0000350879,0.0401051892,0.7994804393,0.0297224454,0.0005142332,0.0000715255,0.0000326914
"1987","Yancey",14.178430681,12.596616481,1149.2195614,452.87398529,7023.7564352,1312.9792027,0.0019305983,0.00000046661068,0.0000017128315,0.0002324765,0.000000010601389,0.0000000173475,0.0000059282,0.0000216742,0.000003376677,0.0178741995,0.0000202217,0.0026858031,0.00000081588025,0.000000061643815,0.00000097311283,0.0000198153,0.0000185158,0.537558685,0.000000058544444,0.0000330302,0.0002677731,0.4967421724,0.00000068729542,0.0001046233,0.000038745,0.0563342617,0.0000017461667,0.0000566182,0.0015204944,0.0002361966,0.0175216542,0.0000073925905,0.2439509336,0.0002059875,0.0000013746923,0.0000001536744,0.000000273225,0.00000075954535,0.0006052213,0.0003783011,0.002952743,0.0391392119,0.0037517231,0.006517013,0.00000047608357,0.000000049883184,0.00000004031122,0.0501986001,0.0000046632604,0.0216708675,0.00000078632986,0.0003799581,0.0005535294,0.0005072313,0.1292628381,0.0242922823,0.0000209723,0.8412502754,0.000000070427381,0.0177993596,0.0000003924581,0.0000169622,0.000000025913833,0.0065704674,0.00000099625869,0.0000125432,0.000000001283767,0.0001761135,0.0010255405,0.0000679274,0.0000054964798,0.0000328984,0.0291418909,0.4113190703,0.03913129,0.0000311705,0.0000483379,0.0000255788
"1988","Adams",4.3719971772,5.1987047583,298.04869575,100.11905669,5070.441548,8.9970373432,0.0017385188,0.000000001524,0.00000086666667,0.0000060038467,0,0.0000000003758,0.0000002433,0.00000046293333,0.000000124693,0.0023819348,0.000000000002312667,0.0003830225,0.00000000553,0.0000000066,0.000000010953333,0.0000126981,0.00000074067,0.5368212977,0,0.0000252559,0.0000058154343,0.4966690252,0.00000020610182,0,0.00000098983871,0.0482401762,0.000000030043333,0.0000414864,0.0000532297,0.0000088191175,0.0005000333,0.00000016467,0.0584941651,0.0000093553333,0.00000003789,0.000000001718,0.000000005867,0.0000000022903333,0.0000157359,0.0002037183,0.0012356173,0.0001961049,0.0003174836,0.0178722473,0.000000020936667,0.0000000009543,0.0000000007633,0.0024732105,0.000000086666667,0.0006602132,0.0000000711875,0.000345128,0.0003872568,0.0005001474,0.0012851911,0.0001189731,0.0000004705,0.8370489183,0.0000145365,0.0011229471,0.000000008456,0.0000003735,0.0000000010646667,0.0005135609,0.00000003375,0.0000196938,0.0000000014225205,0.0001284557,0.0003073117,0.0000070755333,0.00000058666667,0.00000083739,0.0225106204,0.0528980027,0.0050157613,0.00000052642,0.0000049338166,0.00000060171418
"1989","Barnes",5.5373911032,6.122754184,273.47178801,30.939762891,3256.6710076,8.8015006338,0.0073122452,0.000000046913667,0.00000086666667,0.0001617457,0,0.00000001168085,0.000006196275,0.0000141483,0.0000029859295,0.0044998987,0.00000000007989333,0.0006074834,0.0000000044908153,0.0000000066,0.00000033471833,0.0000189428,0.000011908,0.5368392783,0,0.0000323327,0.0001944511,0.4967197904,0.0000139777,0.00000000001101667,0.0000362551,0.0578766417,0.00000096468167,0.0000551192,0.000143461,0.0000926373,0.0094529417,0.00000412395,0.2704255743,0.00047715,0.0000009617825,0.000000052676,0.000000181293,0.0000000720365,0.0005717212,0.0004920505,0.0057934258,0.0052404755,0.0004919459,0.0282170759,0.00000019507117,0.00000002927,0.0000000234135,0.0334707613,0.000000086666674,0.0105411545,0.00000003596465,0.0004936389,0.0004985166,0.0005070304,0.0469124295,0.0062119739,0.0000214265,0.8404800129,0.000000000068043,0.0052512385,0.00000026278,0.0000126375,0.000000063061733,0.0029467314,0.0000004432025,0.0000111699,0.000000051999291,0.0001501993,0.0026754602,0.0000782015,0.00000058666684,0.0000421988,0.0347573098,0.600411992,0.0064569937,0.0000144724,0.0007401581,0.0000261088
"1990","Benson",3.8386033587,5.0721556627,154.48279898,16.420081204,7856.5324147,6.5539548977,0.0017469534,0.0000000057031,0.00000086666667,0.0000011325025,0,0.0000000005736,0.00000011172,0.00000070866667,0.000000056037125,0.001215321,0.000000012452975,0.0004199571,0.000000000974,0.0000000066,0.000000016710333,0.0000123879,0.00000064621,0.5368321234,0,0.0000250586,0.0000087037942,0.4966701246,0.00000019127532,0.000000035496,0.0000013017294,0.049269865,0.000000057678333,0.0000416465,0.0000516344,0.0000050787782,0.0005852,0.00000014291,0.1070375116,0.000013329,0.0000000510375,0.0000000026224,0.0000000089575,0.000000005956,0.0000229588,0.000183364,0.0012328509,0.0003141114,0.0003090478,0.0049408494,0.000000019728333,0.00000000145665,0.000000001165525,0.0027307685,0.000000086823506,0.0004492015,0.0000102238,0.0003527618,0.0003874702,0.0005002877,0.0022531796,0.0002320886,0.000000651205,0.8368338172,0,0.0004259543,0.00000001290475,0.00000056625,0.0000000016409417,0.0003583615,0.00000003687,0.0000072012303,0.000000090434203,0.0001286103,0.0003106401,0.0000100738,0.00000058727967,0.000001683555,0.0220750984,0.0543413746,0.005104722,0.0000007175225,0.00000083744491,0.00000085993616
"1991","Billings",5.1439233079,4.836606862,459.14008573,268.52552789,10034.841521,6.9929593093,0.0017369936,0.0000000022453333,0.00000086666667,0.00000189302,0,0.0000000005504,0.0000004481,0.00000069403333,0.000000223689,0.0031112443,0.000000000002661667,0.0003810114,0.0000000036464667,0.0000000066,0.00000001642,0.0000136533,0.0000007865,0.5368239825,0,0.0000260278,0.0000087022825,0.4966707446,0.00000010351695,0,0.0000011964975,0.0481130916,0.000000040853333,0.0000418612,0.0001544162,0.0000060767126,0.0004579,0.00000022543,0.0826930422,0.0000050223333,0.00000003102,0.000000002594,0.000000008706,0.000000003237,0.0000186268,0.0002230008,0.0012400268,0.000161265,0.0003085898,0.0015343017,0.000000016614,0.000000001441,0.000000001153,0.0034807563,0.000000086666667,0.0004314538,0.0000094199487,0.0003305586,0.0003874382,0.0005002751,0.0017224943,0.0007691499,0.00000017139,0.8370913087,0,0.0006601819,0.00000001238,0.000000461,0.0000000004344667,0.0004747652,0.00000001893,0.0000119453,0,0.0001276711,0.000307145,0.0000146013,0.00000058666667,0.00000165423,0.0223497377,0.0765620547,0.0050205503,0.0000004448,0.0000018636691,0.00000085762596
"1992","Bottineau",3.6527772145,4.4716879095,132.69653922,28.271873855,2731.5150296,4.6419407623,0.0043456015,0.000000077181289,0.00000086666667,0.0000011319422,0,0.000000008589233,0.0000044856133,0.0000106015,0.0000022064509,0.0018046192,0.00000015758467,0.0008273242,0.000000062177378,0.0000000066,0.00000025015289,0.0000150269,0.0000092652633,0.5368234717,0,0.0000280834,0.0001725082,0.4967033535,0.0000299378,0.0000005028,0.0000453407,0.0506804101,0.00000087748222,0.0000468704,0.0000995565,0.0000654702,0.0051791,0.0000027153433,0.1131248535,0.0002501894,0.00000055578,0.000000038705,0.00000013323533,0.000000085168556,0.0003554693,0.0001865193,0.0039922419,0.0053892636,0.0005854033,0.0157980144,0.00000012258667,0.000000021501667,0.000000017203333,0.0154735074,0.000000089668,0.005999409,0.00000050157507,0.0003821616,0.000395802,0.0005034757,0.0290803238,0.001620349,0.0000147098,0.8390509996,0,0.00393469,0.00000019327467,0.0000093489667,0.000000048897434,0.0027648221,0.00000031444333,0.0000203229,0.00000017235355,0.0001416956,0.0016651833,0.0000352748,0.00000059441982,0.0000178866,0.0228559203,0.1736238019,0.0057510192,0.00000886629,0.0005702952,0.0000321226
"1993","Bowman",3.4678141907,5.0902018969,281.69117544,108.14084583,5273.0093898,8.4185252076,0.0017446458,0.000000011887983,0.00000086666667,0.0001393728,0,0.0000000029672,0.0000029741,0.00000358555,0.0000014234089,0.0028290491,0.00000000001586917,0.000395628,0.0000000070691667,0.0000000066,0.000000084845333,0.000010757,0.000007495185,0.5368217982,0,0.0000256507,0.0000441722,0.4966803975,0.000000030476704,0,0.0000080303654,0.0498996623,0.00000024379333,0.0000429065,0.0000736996,0.0001042232,0.0045762833,0.000003635875,0.0751560877,0.0000918347,0.000001293615,0.0000000133904,0.0000000460585,0.0000000182257,0.0001075323,0.0001876877,0.0012958392,0.00673713,0.0003602568,0.000795243,0.000000170717,0.0000000074436,0.0000000059518,0.0124997581,0.000000086666667,0.0036817932,0.0000000400522,0.0004044477,0.000389432,0.0005008041,0.0136151631,0.0011692847,0.0000163155,0.837854367,0,0.0069217167,0.00000006675,0.00000319095,0.000000014989933,0.002441009,0.000000383205,0.0000086965417,0.0000000039554265,0.0001468104,0.0003080723,0.0000220313,0.00000058666667,0.0000040124721,0.0220853395,0.1150000127,0.0050599978,0.0000160947,0.0000211181,0.0000043240365
"1994","Burke",8.9396783556,4.8341487154,1341.4507131,244.34185447,5754.2867206,4.7150554902,0.0017424222,0.0000000008000167,0.00000086666667,0.00000042401,0,0.0000000001998,0.00000003231,0.00000024336667,0.000000020097,0.0007089981,0.000000000001224,0.0003942663,0.0000000078853333,0.0000000066,0.0000000057581667,0.0000122335,0.000000499195,0.5368174152,0,0.0000249024,0.0000034081364,0.4966687275,0.0000003005132,0,0.00000072887431,0.0484611469,0.000000015616333,0.0000412653,0.0000425317,0.0000026929513,0.00029865,0.000000045066,0.0809153445,0.0000049071667,0.00000001663,0.00000000091655,0.0000000031245,0.0000000011955833,0.0000099024501,0.0001826138,0.0012300328,0.000084684,0.0003090727,0.0001563568,0.000000013916333,0.00000000050925,0.00000000040735,0.0015328947,0.000000086666667,0.0002069939,0.0000000603625,0.0003300775,0.0003871659,0.000500107,0.0007346618,0.0000698256,0.00000018728,0.8367382755,0.00000013161044,0.0002891894,0.0000000044955,0.00000019485,0.00000000052265,0.0002487536,0.00000002003,0.000013538,0.00000002199216,0.0001277224,0.0003077663,0.0000095875667,0.00000058666667,0.0000005182205,0.0220550601,0.0470063328,0.0050077488,0.00000023056,0.0000122822,0.00000044484392
"1995","Burleigh",8.2652819415,5.5327894538,462.30538609,242.09928304,3797.7600747,7.8107605752,0.0158443185,0.00000018766042,0.00000086666667,0.0012827988,0.00000020969536,0.000000048323569,0.0000301223,0.0000565458,0.0000147597,0.016075767,0.0000000002575949,0.0004975533,0.0000109503,0.0000000066,0.0000153175,0.0000315319,0.0000546626,0.5368522921,0.0000011683027,0.0000493555,0.0019454672,0.4968848518,0.0015404659,0.0000105882,0.0000844151,0.0598190059,0.000003842554,0.0002336477,0.0010412632,0.0005294347,0.0230632519,0.0000277185,0.3327576427,0.0017002932,0.0000085728038,0.0000016560813,0.00000075019138,0.00000028717296,0.0020843173,0.0053336682,0.0109091663,0.0476941137,0.0022718789,0.0060751764,0.000000035628333,0.00000012119503,0.000000096960975,0.1022388562,0.000000086666667,0.0638536995,0.0000198259,0.0009323132,0.000622455,0.0005254725,0.1882459138,0.0345770517,0.0001335819,0.8503799818,0.0000021312165,0.0171581278,0.0000010874016,0.0000520033,0.00000023469373,0.0070635525,0.000000061319313,0.0000094853571,0.0000018387183,0.0001298164,0.0054880007,0.0003621667,0.00000058666667,0.0001390109,0.0490057118,1.3307445587,0.0069022224,0.0001143984,0.0112066093,0.0000721354
"1996","Cass",7.8695920629,6.1727345227,463.45172231,84.83163463,2979.2895507,13.422911818,0.0183517838,0.00000021020817,0.00000086666667,0.0013863522,0.000000034140184,0.000000062130993,0.0000432732,0.0000402063,0.000018305,0.019158413,0.00000021368085,0.0008063595,0.0000014614541,0.0000000066,0.0000051819759,0.0000513185,0.0000408778,0.5369096064,0.00000019020406,0.000068618,0.0005195988,0.4968475258,0.000015625,0.001906782,0.001051766,0.0648921781,0.0000028666872,0.0005450191,0.0009420428,0.0007399992,0.0253045166,0.0000403215,0.5020833802,0.0019721172,0.0000125078,0.00000038467685,0.00000051796833,0.00000025076438,0.0024265737,0.0065504669,0.0123392289,0.0723425014,0.0013625192,0.0113967037,0.000000045901679,0.000000083633144,0.000000066906281,0.1405889565,0.000000088770905,0.0613002586,0.0000065699255,0.0013046338,0.0014674452,0.0006073148,0.2929695664,0.0810196684,0.000164746,0.8771701849,0.000000000051983,0.0211360385,0.0000014792954,0.0000363305,0.00000018400018,0.0071646536,0.000000099312733,0.0000037494603,0.00000011700674,0.0001318527,0.0062863876,0.0004100216,0.00000059285052,0.0002896384,0.0913876888,1.8590739209,0.0116795678,0.0002384552,0.0145121925,0.0000717752
"1997","Cavalier",3.2509402152,4.814308718,96.081189303,8.0191468902,2936.3415348,5.0143219611,0.0026209884,0.000000012358733,0.00000086666667,0.0001005091,0,0.00000000301,0.00000217429,0.0000036531889,0.0000010463013,0.0014708731,0.0000000008682181,0.000691763,0.0000000091701467,0.0000000066,0.000000086430778,0.0000125959,0.00000396567,0.5368300016,0,0.0000254049,0.0000945639,0.4966806338,0.0000332257,0.0000000026988889,0.0000378465,0.0503145681,0.00000024927,0.0000427953,0.0000633644,0.0000220716,0.0023463667,0.0000010706067,0.1241320903,0.0000932162,0.00000015014667,0.000000013587933,0.000000046736333,0.000000018740911,0.000197407,0.0001340243,0.0029885079,0.0008274075,0.0003559484,0.0004024016,0.000000064677555,0.000000007547,0.0000000060376,0.0068544281,0.000000086668458,0.0030228788,0.00000039808552,0.0003535052,0.0003889193,0.0005008423,0.0098013756,0.001183401,0.0000043867233,0.8379099568,0.0000028332602,0.001518113,0.000000067745333,0.0000032448,0.0000000160927,0.0010275216,0.00000013828667,0.0000126176,0.00000015696492,0.0001341205,0.0011180138,0.0000188559,0.00000058670859,0.0000037131931,0.0232450896,0.1092310733,0.0055807413,0.0000025631,0.0003756944,0.0000262312
"1998","Dickey",7.4318684668,6.5299935913,229.73948651,27.748975889,3255.3348747,10.252323055,0.0017622082,0.0000000077949998,0.00000086666667,0.0000499434,0,0.000000001852633,0.00000091276667,0.0000022342778,0.00000044015423,0.0017177121,0.0000000014150768,0.0004617656,0.0000000020527467,0.0000000066,0.000000052857778,0.0000130893,0.00000329222,0.5368269749,0,0.0000259243,0.000029735,0.4966766242,0.0000014164199,0.0000000042411111,0.0000060684536,0.050118908,0.00000015151556,0.000043456,0.0000865066,0.0000252226,0.0029640667,0.00000061960333,0.1392073085,0.0000848329,0.00000014750667,0.000000008388,0.000000028807333,0.000000011556778,0.0001081287,0.0001531457,0.0022167541,0.0008039753,0.0003261504,0.0238552726,0.000000091135555,0.000000004661233,0.0000000037292,0.0082136458,0.000000086670437,0.00250816,0.00000000218245,0.0003604857,0.0003955668,0.0005012972,0.0088398603,0.0005232746,0.0000029436667,0.837339637,0,0.0029458685,0.000000041696333,0.0000019584,0.0000000084347331,0.0012834528,0.00000020515,0.00000976,0.000000066067827,0.0001373841,0.0006877214,0.0000237326,0.00000058673559,0.00000687391,0.0245898467,0.0931575385,0.0060981681,0.0000022098767,0.0000332782,0.0000036099697
