"","County","HWYPROP","RYPROP","fatal_rate","pct_pub_transport","rate_al_pn_gm_env","rate_ent_env","rate_ed_env","rate_food_env_neg","rate_food_env_pos","rate_hc_env","rate_rec_env","rate_trans_env","rate_civic_env","to_unit_rate"
"2669","Live Oak",0.09680135,0.18154523,0.0007312,0,0.0001625,0.000325,0.0004062,0.0015436,0.0016248,0.0016248,0.0000812,0.0000812,NA,0.0031684
"2670","Llano",0,0.19553572,0.0008214,0,0.0004694,0.0008214,0.0004107,0.0011148,0.0025816,0.0021709,0.0005867,NA,0.000176,0.0029336
"2671","Loving",0,0.11909238,0,0,NA,NA,NA,NA,0.0149254,NA,NA,NA,NA,0
"2672","Lubbock",0.07415775,0.18523872,0.0004204,0.9,0.0004163,0.0006718,0.0009644,0.000882,0.0021556,0.004715,0.0003132,0.0000536,0.0000701,0.0063801
"2673","Lynn",0.04736809,0.12527446,0.000458,0,NA,0.0003053,0.0003053,0.0006107,0.000916,0.0016794,0.0001527,0.0001527,NA,0.010687
"2674","McCulloch",0.04303458,0.22311323,0.00195,0.3,0.0006094,0.0003656,0.0006094,0.0014625,0.0030469,0.0034126,0.0002438,0.0001219,0.0002438,0.0322974
"2675","McLennan",0.06160029,0.17000124,0.000637,0.8,0.000459,0.0006042,0.0006651,0.0008852,0.0019905,0.0026602,0.0002248,0.0000656,0.0000468,0.0161345
"2676","McMullen",0.008197,0.28786515,0.0058754,1.5,NA,NA,NA,0.0023502,0.0035253,NA,0.0011751,NA,NA,0
"2677","Madison",0.05525472,0.32288584,0.0017002,0.1,NA,0.0000773,0.0006955,0.0007728,0.001932,0.0020866,0.0006182,0.0000773,NA,0.0043277
"2678","Marion",0.01734085,0.20590897,0.0003656,0.2,0.0006398,0.000914,0.0003656,0.0010054,0.0025592,0.0012796,0.0005484,0.0000914,NA,0.0068549
"2679","Martin",0.03282096,0.16938449,0.0016856,0,NA,NA,0.0004214,0.0004214,0.0008428,0.0018963,NA,NA,NA,0.0259166
"2680","Mason",0.04327258,0.17801179,0,0.1,NA,0.0010701,NA,0.000535,0.0037453,0.0024077,0.0010701,NA,0.0002675,0.0133761
"2681","Matagorda",0,0.21624014,0.000685,0.4,0.0005796,0.0005269,0.0005796,0.000764,0.0022921,0.0021076,0.0004742,0.0000527,0.0000527,0.0120926
"2682","Maverick",0.05805614,0.11602996,0.0002537,0.5,0.0002537,0.0002537,0.000444,0.000592,0.0020297,0.0014589,0.0001691,0.0000846,0.0000423,0.0208681
"2683","Medina",0.05017197,0.10937694,0.0005089,0.3,0.0003562,0.0004071,0.000458,0.0007124,0.0018064,0.0014757,0.0003562,0.0000254,0.0000509,0.0030531
"2684","Menard",0,0.21989375,0.0063559,0.2,0.0004237,NA,NA,0.0012712,0.0029661,0.0021186,NA,NA,NA,0
"2685","Midland",0.03582213,0.24115705,0.0003707,0.2,0.0004482,0.0007844,0.0008275,0.0010258,0.0021636,0.0038531,0.000362,0.0000431,0.0001379,0.00481
"2686","Milam",0.06599998,0.1649673,0.0007426,0,0.0004951,0.0005363,0.0006189,0.001444,0.0017741,0.001444,0.0002063,NA,0.0000825,0.0154716
"2687","Mills",0.05412872,0.17668345,0.0009707,0,0.0001941,0.0007765,0.0007765,NA,0.0023296,0.0031062,0.0001941,NA,NA,0.0069889
"2688","Mitchell",0.06055376,0.15483848,0.0012374,0.2,0.0005156,0.0002062,NA,0.0006187,0.0020623,0.0018561,0.0004125,0.0001031,0.0001031,0.0121675
"2689","Montague",0.05281414,0.1967913,0.0014647,0.6,0.0001569,0.0005754,0.0006277,0.0009416,0.0018831,0.0022493,0.0004185,0.0000523,0.0000523,0.0047079
"2690","Montgomery",0.02171072,0.1401709,0.000674,1.2,0.0003336,0.0006366,0.0008306,0.0007319,0.0018314,0.0023794,0.0003642,0.0000715,0.0000613,0.0012493
"2691","Moore",0.04989495,0.23692313,0.0006958,0.3,0.0005964,0.0003976,0.0004473,0.0009443,0.0021371,0.001988,0.0001491,0.0000497,0.0000497,0
"2692","Morris",0.02457746,0.22777362,0.0013795,0.1,0.0002299,0.0002299,0.0003832,0.000843,0.0015328,0.0015328,0.0003832,0.0000766,NA,0.1361128
"2693","Motley",0,0.16251249,0,0.3,NA,NA,NA,0.0014025,0.0021038,0.0007013,NA,NA,NA,0
"2694","Nacogdoches",0.03473623,0.19159987,0.0005912,0.3,0.0003716,0.0003716,0.0002871,0.0008446,0.0021114,0.0039525,0.000304,0.0000845,0.0001182,0.0190024
"2695","Navarro",0.02921506,0.208371,0.0011524,0.5,0.0003324,0.0002881,0.0004432,0.0009308,0.0018394,0.0019945,0.0002216,0.0000886,0.0000665,0.0136291
"2696","Newton",0.01713545,0.18110285,0.0007298,1.2,0.0001327,0.000199,0.0001327,0.0002654,0.0009289,0.0004644,0.0001327,NA,NA,0.0041799
"2697","Nolan",0.07287635,0.1390435,0.0005063,0,0.0006961,0.0006328,0.0005063,0.0009492,0.0034173,0.0030376,0.000443,0.0000633,0.0001266,0.0115175
"2698","Nueces",0.04388641,0.2736066,0.0003507,1.9,0.0005707,0.0005643,0.0005803,0.0008927,0.001964,0.003319,0.0003284,0.0000861,0.0000988,0.0122591
"2699","Ochiltree",0.03593411,0.22163683,0.0007773,0.2,0.0003331,0.0006662,0.0004441,0.0009993,0.0023318,0.0026649,0.0003331,0.000111,NA,0
"2700","Oldham",0.09185027,0.11524874,0.0032037,0.4,NA,NA,0.0009153,0.001373,0.0018307,NA,NA,NA,NA,0
"2701","Orange",0.04136976,0.20734901,0.0006709,0.1,0.0003178,0.0006002,0.0005414,0.0011181,0.0018243,0.002295,0.0004355,0.0000353,0.0000588,0.0151002
"2702","Palo Pinto",0.05964602,0.2074535,0.000592,0.1,0.000666,0.000777,0.00037,0.001147,0.0024051,0.0022941,0.000592,0.000148,0.000074,0.0116554
"2703","Panola",0.03568305,0.23644654,0.0009228,0.1,0.0000879,0.0002197,0.0003516,0.0007031,0.0020214,0.0019775,0.0003516,0.0000439,NA,0.0197311
"2704","Parker",0.04566629,0.24814882,0.0005876,0.1,0.0002373,0.0008249,0.0005311,0.0008701,0.0017854,0.0020679,0.000339,0.0000791,0.0000565,0.009187
"2705","Parmer",0.0605911,0.14466222,0.0004992,0.4,NA,0.0001997,NA,0.0003994,0.0015974,0.0004992,0.0000998,NA,NA,0
"2706","Pecos",0.16280758,0.17070275,0.0022012,0.1,0.000238,0.0004164,0.000238,0.0011303,0.0019037,0.0014278,0.0001785,0.0000595,0.000119,0.0173716
"2707","Polk",0.05997386,0.11954698,0.0012156,0.4,0.0002188,0.0004376,0.0004619,0.000705,0.0016532,0.0020665,0.0004376,0.0001216,0.0000243,0.0056889
"2708","Potter",0.08732177,0.15422283,0.0004404,0.6,0.0006517,0.0007486,0.000731,0.0008102,0.0027302,0.0054956,0.0002818,0.0001145,0.0000881,0.0133778
"2709","Presidio",0.02297662,0.0635527,0.0006846,1,0.0002738,0.0006846,NA,0.0004107,0.0019168,0.0012322,0.0002738,NA,0.0004107,0.0127327
"2710","Rains",0.0471213,0.24580669,0.0010942,0.3,0.0006565,0.0003283,0.0001094,0.0008754,0.0019696,0.0012036,0.0008754,NA,0.0002188,0.0017507
"2711","Randall",0.05295367,0.17429442,0.0005177,0.2,0.000278,0.0008053,0.0006231,0.0005848,0.0015147,0.0023871,0.0003451,0.0000288,0.0000575,0.0189336
"2712","Reagan",0,0.14661071,0.000902,0,NA,0.0003007,0.000902,0.0006013,0.0024053,0.0021046,0.0006013,0.0003007,NA,0
"2713","Real",0,0.17608446,0.0013128,0.8,0.0003282,0.0006564,0.0003282,0.0006564,0.0039383,0.0013128,0.0006564,NA,NA,0
"2714","Red River",0.03724426,0.23954065,0.0016068,0.3,0.0003493,0.0003493,0.0002096,0.0006986,0.0011876,0.0016068,0.0000699,NA,0.0002096,0.0168367
"2715","Reeves",0.13111537,0.08132466,0.0031971,0.1,0.0007612,0.0001522,0.0001522,0.0010657,0.0013702,0.0017508,0.0002284,0.0000761,NA,0.0115704
"2716","Refugio",0.11884436,0.20474876,0.0014052,0,0.000511,0.0006387,0.0002555,0.0014052,0.0028104,0.0019162,NA,0.0001277,0.0001277,0
"2717","Roberts",0.02660847,0.20358388,0,0,NA,0.0022548,NA,0.0011274,0.0011274,0.0022548,NA,NA,NA,0
"2718","Robertson",0.0594077,0.2014168,0.0019375,0.1,0.00025,0.0003125,0.0005625,0.0008125,0.0021875,0.0016875,0.000125,NA,NA,0.0153125
"2719","Rockwall",0.04442868,0.21144375,0.0001625,0.8,0.0001161,0.000766,0.0009517,0.0007892,0.002507,0.0037837,0.000441,0.0000232,0.0000232,0.0919452
"2720","Runnels",0.05420591,0.09505658,0.0013049,0.2,0.000261,0.0009569,0.0009569,0.0010439,0.0020879,0.0026968,0.000348,0.000174,0.000435,0.0116572
"2721","Rusk",0.04391061,0.24313434,0.00057,0.2,0.0000844,0.0002744,0.0004433,0.0007177,0.0013088,0.0018365,0.0003589,0.0000211,0.0001478,0.0050241
"2722","Sabine",0.01452867,0.15186282,0.0003821,0.6,0.0000955,0.0000955,0.0002866,0.0009552,0.0019104,0.0013373,0.0009552,NA,NA,0.0114624
"2723","San Augustine Cou",0.0232924,0.22310202,0.0013414,0.3,0.0004471,0.0001118,0.0002236,0.001006,0.0016767,0.0022356,0.0002236,NA,0.0001118,0.0080483
"2724","San Jacinto",0.0316935,0.14537459,0.0015733,0.1,0.0002697,0.0004495,0.0001798,0.0003147,0.0011687,0.0005394,0.0004046,NA,NA,0
"2725","San Patricio",0.08892562,0.20752874,0.0005362,0.2,0.0004022,0.0003873,0.0002979,0.0007745,0.0017874,0.0018618,0.0002532,0.0000745,0.0000447,0.0144181
"2726","San Saba",0,0.20153245,0.0012932,0.1,0.0001617,0.0003233,0.0006466,0.0008083,0.0037181,0.0027481,0.000485,0.0001617,0.0008083,0.0080828
"2727","Schleicher",0.04533629,0.18366264,0,0,NA,0.0013629,NA,0.0003407,0.0013629,0.0034072,NA,NA,NA,0.0136286
"2728","Scurry",0.06626078,0.13565436,0.0012224,0,0.0000611,0.0003056,0.0002445,0.0011613,0.0016503,0.0018336,0.0004278,0.0000611,0.0001222,0
"2729","Shackelford",0,0.2506623,0.0006057,0,0.0003028,0.0006057,0.0009085,0.0009085,0.0015142,0.0018171,0.0009085,NA,NA,0
"2730","Shelby",0.03866283,0.18852104,0.0014272,0.6,0.0004361,0.0001586,0.0002379,0.0007533,0.0016651,0.0020615,0.0001189,0.0000396,NA,0.0061846
"2731","Sherman",0.08012558,0.21592416,0.0015694,0,NA,0.0006277,0.0003139,0.0009416,0.002511,0.0015694,0.0003139,0.0003139,NA,0.304457
"2732","Smith",0.06061008,0.1944049,0.000996,0.3,0.0001717,0.0006811,0.0005724,0.0008185,0.0019003,0.004064,0.0003663,0.0000744,0.0001202,0.0056953
"2733","Somervell",0.05163336,0.17212116,0.0008812,0.2,0.0005875,0.0007343,0.0002937,0.0014686,0.0039653,0.0027904,0.0004406,0.0001469,NA,0
"2734","Starr",0.05267984,0.12472957,0.000597,0.5,0.0002612,0.0000746,0.0003172,0.0006903,0.0014926,0.0009889,0.0001119,0.0000933,0.0000746,0.0084333
"2735","Stephens",0,0.32555845,0.0005168,0,0.000827,0.0005168,0.000827,0.0016539,0.0020674,0.0033078,0.0009303,0.0002067,0.0001034,0.0186066
"2736","Sterling",0.10317265,0.10640536,0.0007179,0,NA,NA,NA,0.0007179,0.0028715,0.0014358,NA,NA,NA,0
"2737","Stonewall",0.04337933,0.09430758,0,0,0.0005907,NA,0.0005907,0.0005907,0.003544,0.0023627,NA,0.0005907,NA,0.0200827
"2738","Sutton",0.14528146,0.09304685,0.0031886,0.6,0.0004906,0.0007358,0.0002453,0.0019622,0.0041697,0.0012264,NA,0.0004906,NA,0
"2739","Swisher",0.04338515,0.21332736,0.0004774,0.4,0.0003581,0.0005968,0.0003581,0.0007162,0.0019098,0.0015517,0.0001194,NA,0.0002387,0.0122941
"2740","Tarrant",0.0513446,0.21015316,0.0002019,0.6,0.000343,0.0006189,0.000912,0.0009604,0.0021207,0.0032727,0.0002614,0.0000878,0.0000768,0.0099183
"2741","Taylor",0.06682426,0.16199109,0.0005768,0.5,0.0004267,0.0008297,0.000561,0.0010035,0.0022046,0.0039429,0.0002924,0.0000553,0.0001027,0.0024021
"2742","Terrell",0.0800488,0.12099392,0.0018501,0,0.0018501,0.0018501,0.0018501,0.0018501,0.0037003,0.0009251,NA,NA,NA,0.4236818
"2743","Terry",0.06222183,0.11534392,0.0010971,0.1,NA,0.0006269,0.0004702,0.0009404,0.0018024,0.001724,NA,0.0002351,0.0000784,0
"2744","Throckmorton",0,0.23438662,0.0021622,0.6,NA,0.0005405,NA,0.0016216,0.0037838,0.0027027,NA,NA,NA,0.0172973
"2745","Titus",0.07835739,0.21376751,0.0007113,0.4,0.0001778,0.0003201,0.0001778,0.0011025,0.001956,0.0032364,0.0001778,0.0000711,0.0001067,0.0055125
"2746","Tom Green",0.07848277,0.14539275,0.0002019,0.4,0.000375,0.0008268,0.0004711,0.0010384,0.0019325,0.003067,0.0004807,0.0000769,0.0000961,0.009201
"2747","Travis",0.04509162,0.17182614,0.000293,3.7,0.0004284,0.0008507,0.0008864,0.0009603,0.0021667,0.0035333,0.0002733,0.0000739,0.0001194,0.0008285
"2748","Trinity",0,0.17703799,0.001016,0.5,0.0006532,0.0002903,0.0002177,0.0004354,0.001016,0.0009435,0.0002903,0.0000726,NA,0.0013063
"2749","Tyler",0.03918121,0.1101643,0.0008145,0.1,0.0000479,0.0003354,0.0001917,0.000575,0.0014853,0.0016291,0.0001437,0.0000479,0.0000479,0.0489196
"2750","Upshur",0.01928501,0.25980683,0.0013601,0.1,0.00017,0.0004534,0.0002267,0.00051,0.0015301,0.0011618,0.000255,0.0000283,0.0000283,0.0079907
"2751","Upton",0.01659881,0.21870419,0.0005875,0,NA,0.0005875,0.0002938,0.0011751,0.0017626,0.0023502,0.0005875,0.0002938,NA,0.0029377
"2752","Uvalde",0.03185391,0.13968172,0.00054,0.3,0.0004629,0.0003471,0.0006171,0.0007329,0.0021214,0.0025457,0.0003471,0.0000386,0.0000771,0.0102214
"2753","Val Verde",0.08125631,0.08483163,0.0003567,0.1,0.0004236,0.0002898,0.0003344,0.0005796,0.001672,0.0020287,0.0003121,0.0002675,0.0000446,0.0245675
"2754","Van Zandt",0.03097267,0.24547573,0.0009348,0.3,0.0000831,0.0005816,0.0004362,0.0008101,0.0016203,0.0016826,0.0001662,0.0000623,0.0000208,0.0069381
"2755","Victoria",0.10144695,0.19706785,0.0007373,0.1,0.0004638,0.000773,0.0008325,0.0010227,0.001879,0.0040196,0.0003924,0.0000951,0.0000714,0.0079441
"2756","Walker",0.05828645,0.21312998,0.0005343,0.2,0.0002267,0.0002915,0.0005182,0.0005829,0.0011011,0.0020402,0.0001457,0.0000486,0.0000162,0.0056835
"2757","Waller",0.06118308,0.17259408,0.0009797,0.5,0.0001531,0.0004286,0.0005205,0.0004286,0.0015308,0.0006735,0.0000612,0.0000612,0.0000612,0
"2758","Ward",0.10466263,0.21219029,0.0014667,0,0.000825,0.0009167,0.0003667,0.0011,0.0022917,0.0023834,0.0003667,0.0001833,NA,0.0126501
"2759","Washington",0.05115197,0.21714312,0.0005268,0,0.0003951,0.0011194,0.0005926,0.0014487,0.0027327,0.0033253,0.0003292,0.0000658,0.0000658,0.0132684
"2760","Webb",0.09110837,0.14405106,0.0003003,2.5,0.0003107,0.0002486,0.0005334,0.0007094,0.0020816,0.0019574,0.0002123,0.0001761,0.0000311,0.0122827
"2761","Wharton",0.03485107,0.14205961,0.0011411,0.1,0.000437,0.0005341,0.0004127,0.0008255,0.0023308,0.0018209,0.0002185,0.0001214,0.0000728,0.0036418
"2762","Wheeler",0.08203582,0.16415921,0.0026495,0,NA,0.0003785,NA,0.0009463,0.003028,0.0032173,0.000757,NA,NA,0
"2763","Wichita",0.07072439,0.25417446,0.000243,0.4,0.0005013,0.0006912,0.0008658,0.0008355,0.0018532,0.0034178,0.0002962,0.0000835,0.0001139,0.008666
"2764","Wilbarger",0.07962498,0.20112307,0.0005451,0,0.0003407,0.000477,0.0003407,0.0012265,0.0020442,0.00293,0.0003407,0.0000681,0.0002044,0.0148542
"2765","Willacy",0.03828548,0.1173732,0.0013445,0.5,0.0000996,0.0001494,0.000249,0.0005976,0.0013943,0.0011453,0.0000498,0.0000498,NA,0.0028384
"2766","Williamson",0.03972587,0.17809869,0.000352,0.3,0.00024,0.0007121,0.0007321,0.0007481,0.0016522,0.0022003,0.000264,0.00006,0.000036,0.0093172
"2767","Wilson",0.02483851,0.26038776,0.0005863,0.1,0.000216,0.0001851,0.0004628,0.0008331,0.0011726,0.0013577,0.0001543,0.0000309,0.0001234,0.0036411
"2768","Winkler",0,0.30550088,0.0012547,0.4,0.0001394,0.0004182,0.0005576,0.0006971,0.0022306,0.0019518,0.0004182,0.0001394,NA,0.0119894
"2769","Wise",0.06408674,0.14391518,0.0008608,0.3,0.000082,0.0003279,0.0005534,0.0006353,0.0015576,0.0015986,0.0002664,0.000041,0.0000205,0.0009837
"2770","Wood",0.0106919,0.289317,0.0009523,0.2,0.0000816,0.0008435,0.0004354,0.0005714,0.0021223,0.0024761,0.0007074,NA,NA,0.0032107
"2771","Yoakum",0.02806912,0.13305886,0,0,NA,0.0002731,0.0006829,0.0015023,0.0030046,0.0020486,NA,0.0001366,NA,0.0150232
"2772","Young",0.02308696,0.28275991,0.0003901,0.1,0.0001672,0.0007245,0.0005016,0.001449,0.0027309,0.0028423,0.0005573,0.0000557,0.0002787,0.0109792
"2773","Zapata",0.13114628,0.09923376,0.0018059,0,0.0002463,0.0002463,0.0003284,0.0006567,0.0021343,0.0013134,0.0003284,0.0001642,NA,0
"2774","Zavala",0,0.27789,0.0012931,0.7,0.0003448,NA,0.0006897,0.0014655,0.0017241,0.0009483,NA,NA,0.0000862,0.0433621
"2775","Beaver",0.04266236,0.09083693,0.0033306,0.5,0.0006661,NA,0.0003331,0.0003331,0.0026644,0.0019983,0.0004996,0.0001665,NA,0.0061615
"2776","Box Elder",0.06498585,0.09647811,0.0008656,0.8,0.0001404,0.0005381,0.0004445,0.0007954,0.0015674,0.002784,0.0002807,0.0000234,0.0000702,0
"2777","Cache",0.03441159,0.12172247,0.000186,1.5,0.0001094,0.0007222,0.0004049,0.0006456,0.0014006,0.0034905,0.0003501,0.0000657,0.0000219,0.0061932
"2778","Carbon",0.03174174,0.04375452,0.0005386,0.2,0.0005876,0.0005876,0.0004407,0.0011262,0.0019587,0.0041132,0.0004407,0.0000979,0.000049,0.0192929
"2779","Daggett",0.05597025,0.11041784,0,0,0.0010858,NA,NA,NA,0.0032573,0.0010858,0.0021716,NA,NA,0
"2780","Davis",0.03955257,0.15233756,0.0001841,2.2,0.0000544,0.0004184,0.0004519,0.0005732,0.0012511,0.0026486,0.0002134,0.000046,0.0000251,0.0053432
"2781","Duchesne",0.03212454,0.02613784,0.0013221,0.3,0.0002783,0.0002783,0.0002783,0.0006263,0.0019484,0.0041751,0.0002088,0.0000696,NA,0.0086285
"2782","Emery",0.07862505,0.10300577,0.0043278,0.1,0.0004604,0.0005525,0.0000921,0.0010129,0.0021179,0.0012891,0.0001842,NA,NA,0.0084715
"2783","Garfield",0.02887589,0.23068373,0.001056,0.1,0.0004224,0.0004224,0.0002112,0.0012672,0.0031679,0.0021119,0.0004224,NA,NA,0
"2784","Grand",0.11234738,0.03930253,0.0011786,0,0.0002357,0.0010607,0.0005893,0.0014143,0.0043606,0.0038892,0.0010607,0.0001179,NA,0.0086034
"2785","Iron",0.03603222,0.12615781,0.0006217,0.2,0.0001776,0.0007993,0.0005033,0.0010658,0.0017466,0.0029308,0.0003256,0.0000888,0.0000888,0.004115
"2786","Juab",0.06602173,0.16578683,0.0023064,0.2,0.0002428,0.0002428,0.0003642,0.0007283,0.0020636,0.0019422,0.0002428,NA,NA,0
"2787","Kane",0.09353629,0.06826476,0.0013232,0.6,0.0004962,0.000827,0.0006616,0.0014886,0.004135,0.0026464,0.0006616,NA,NA,0
"2788","Millard",0.07618302,0.1140342,0.0022572,0.4,0.0003225,0.0004837,0.0004031,0.0009674,0.0017735,0.0029021,0.0002418,0.0001612,0.0000806,0
"2789","Morgan",0.10504918,0.16124535,0.0005611,0.6,0.0001403,0.0008416,0.0004208,0.0007014,0.0008416,0.0016833,0.0002805,NA,NA,0
"2790","Piute",0.05224003,0.08135462,0,0.4,NA,NA,NA,0.0006969,0.0006969,0.0020906,NA,NA,NA,0
"2791","Rich",0.01414457,0.10083901,0,0.4,0.0005099,NA,NA,0.0025497,0.0040796,0.0030597,0.0015298,NA,NA,0
"2792","Salt Lake",0.04543963,0.16081605,0.0001525,3.5,0.0001748,0.0005643,0.0005699,0.0005788,0.0016808,0.0038224,0.0002582,0.000059,0.0000634,0.0069803
"2793","San Juan",0.03347976,0.09300284,0.0006938,0.6,0.0000694,0.0004163,0.0002775,0.0006244,0.0011101,0.0020121,0.0004163,0.0000694,0.0002081,0
"2794","Sanpete",0.01695277,0.10060997,0.000659,0.5,0.0002636,0.0003514,0.0001757,0.000615,0.0014497,0.0023723,0.0002636,NA,NA,0
"2795","Sevier",0.11699659,0.11185969,0.0016983,1,0.0002654,0.0003184,0.0005307,0.0010084,0.0018045,0.0042458,0.0005307,0.0000531,NA,0
"2796","Summit",0.09743799,0.08985511,0.0003363,1.2,0.0004036,0.0011098,0.0008407,0.0008407,0.0043382,0.0046072,0.0009416,0.0003363,0.0002018,0
"2797","Tooele",0.0752997,0.0835072,0.0016693,2.3,0.0002209,0.0002946,0.000491,0.0006137,0.0010802,0.002013,0.0001964,0.0000736,0.0001473,0.0058181
"2798","Uintah",0.03121152,0.05486035,0.000555,0.5,0.0002379,0.000674,0.0005947,0.0007533,0.0015858,0.0027355,0.0004361,0.0001982,0.0000793,0
"2799","Utah",0.04424347,0.11859079,0.0003338,1.4,0.0000787,0.0005183,0.0004803,0.0005183,0.0014246,0.0029766,0.0002605,0.0000488,0.0000353,0.0059506
"2800","Wasatch",0.06012061,0.02131354,0.002629,0.3,0.0003286,0.0004601,0.0005258,0.0009859,0.0016431,0.0032205,0.0003943,0.0000657,NA,0
"2801","Washington",0.06473783,0.1032398,0.0006751,0.2,0.0001217,0.0006419,0.0005423,0.0007194,0.002125,0.0041503,0.0003652,0.0001217,0.0000443,0.0030547
"2802","Wayne",0,0.22167804,0.0007971,0,0.0007971,0.0003986,0.0003986,0.0023914,0.0035871,0.0011957,0.0007971,NA,NA,0
"2803","Weber",0.02848701,0.16083,0.0001425,1.4,0.0002341,0.0005546,0.0003664,0.0006208,0.0015926,0.0031191,0.0002799,0.0000661,0.0000611,0.006579
"2804","Addison",0.02464628,0.1963424,0.0002502,0.2,0.0001668,0.0008339,0.0006394,0.0005004,0.0016679,0.0032801,0.0004726,0.0001668,0.0000834,0
"2805","Bennington",0.06250925,0.15250189,0.0004866,0.7,0.0003244,0.0010272,0.0007839,0.0005947,0.0028653,0.0047035,0.0004866,0.0002163,0.0002163,0.0108666
"2806","Caledonia",0.08816521,0.13032234,0.000202,0.2,0.0001683,0.0007744,0.000808,0.0007744,0.0017171,0.0026261,0.0004377,0.000202,0.0000337,0
"2807","Chittenden",0.06267384,0.1744801,0.0001433,1.5,0.0002661,0.0008938,0.0010712,0.000771,0.0025721,0.005847,0.0004639,0.0001979,0.0001501,0.0183119
"2808","Essex",0.0326958,0.18196765,0.0004645,0.3,NA,0.0003096,0.0003096,0.0004645,0.0024772,0.0001548,0.0001548,NA,NA,0
"2809","Franklin",0.05009962,0.23618956,0.0004183,0.2,0.0002642,0.0003303,0.0004404,0.0009688,0.0016734,0.002422,0.0004183,0.0001321,0.000044,0.0018715
"2810","Grand Isle",0.037875,0.18105055,0.0008694,0.2,NA,0.0007245,0.0005796,0.0007245,0.0014491,0.0013042,0.0007245,NA,NA,0
"2811","Lamoille",0,0.16050147,0.0004304,0.4,0.0003443,0.0012913,0.0007317,0.0006026,0.003013,0.0036586,0.00099,0.0003874,0.000043,0
"2812","Orange",0.06487412,0.16700621,0.0002126,0.3,0.0000709,0.000496,0.0007086,0.0004606,0.0015943,0.0023383,0.000248,0.0000709,0.0001417,0
"2813","Orleans",0.03649165,0.16941147,0.0002664,0.5,0.0001142,0.0005328,0.0003425,0.0006089,0.0019789,0.0023214,0.0006089,0.0001142,0.0000761,0
"2814","Rutland",0.07473285,0.14348957,0.0000789,0.6,0.0004101,0.0008202,0.0006467,0.0007571,0.0026814,0.003959,0.0005994,0.0002681,0.0001104,0.0044164
"2815","Washington",0.05142414,0.13256307,0.0003101,0.4,0.0002412,0.001051,0.0009476,0.0007753,0.0023088,0.0047382,0.0005858,0.0001034,0.0002757,0.0759145
"2816","Windham",0.06100938,0.13924255,0.0003392,0.7,0.0001583,0.0011534,0.0009951,0.0008142,0.002827,0.0058576,0.0007011,0.0001583,0.0001131,0.0106523
"2817","Windsor",0.08519452,0.14530984,0.0001742,0.5,0.0001916,0.0011146,0.0007663,0.0007315,0.0021422,0.0032742,0.0004528,0.0002438,0.0001916,0.0033613
"2818","Accomack",0.06154139,0.05480674,0.0011226,1.6,0.0000783,0.0003133,0.0002872,0.0004699,0.0018013,0.0012792,0.0003133,0.0000261,0.0000261,0.0140452
"2819","Albemarle",0.07551823,0.19637181,0.0006058,1.7,0.0000757,0.0006058,0.0006941,0.0005932,0.0013883,0.0031425,0.0003786,0.0000883,0.0001136,0
"2820","Alleghany",0.11293613,0.22171866,0.0003868,0.1,0.0001547,0.0002321,0.0001547,0.0010831,0.0019341,0.0030172,0.0003095,0.0002321,0.0003868,0
"2821","Amelia",0.06197181,0.22955047,0.0000877,0.5,0.0001754,0.0000877,0.0004386,0.000614,0.0010526,0.0010526,0.0002632,0.0001754,NA,0
"2822","Amherst",0.03966633,0.16647863,0.0001568,0.8,0.0001568,0.0002508,0.0003762,0.0007838,0.0017558,0.0013482,0.0002508,0.0000941,0.0000314,0
"2823","Appomattox",0.0623427,0.12765649,0.0003648,0.1,0.0002189,0.0002189,0.000073,0.0007297,0.0015323,0.0012404,0.0002919,0.000073,NA,0
"2824","Arlington",0.07873539,0.25571714,0.0001161,23.3,0.0001267,0.0006123,0.0007284,0.0008129,0.0024755,0.0029928,0.0001267,0.0002798,0.0001161,0.0078964
"2825","Augusta",0.04164469,0.17392359,0.0006553,0.2,0.0000305,0.0001524,0.0002743,0.0006553,0.0010668,0.0025756,0.0001067,0.000061,0.0000457,0
"2826","Bath",0,0.22015335,0.0017829,0,0.0003962,NA,0.0003962,NA,0.0005943,0.0005943,NA,NA,NA,0
"2827","Bedford",0.03247638,0.16231134,0.0002816,0.3,0.0000166,0.0001988,0.0003478,0.0005135,0.0008448,0.0014577,0.0004307,0.0000663,0.0000663,0
